Provider,PotentialFraud,InpatientClaimCount,UniqueInpatientBeneficiaries,AvgInpatientReimbursement,TotalInpatientReimbursement,AvgLengthOfStay,MaxLengthOfStay,AvgDiagnosisCount,OutpatientClaimCount,UniqueOutpatientBeneficiaries,AvgOutpatientReimbursement,TotalOutpatientReimbursement,AvgPatientAge,AvgChronicConditions,DeceasedRate,AvgIPAnnualReimbursement,AvgOPAnnualReimbursement,UniqueBeneficiaries,Fraud
PRV51176,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,399.0,328.0449438202247,145980.0,73.0827067669173,4.493734335839599,0.005012531328320802,4433.959899749373,2720.6015037593984,399,0
PRV51178,Yes,34.0,33.0,12411.764705882353,422000.0,7.970588235294118,35.0,8.647058823529411,31.0,31.0,296.1290322580645,9180.0,70.90625,4.671875,0.0,12609.6875,2460.15625,64,1
PRV51179,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,192.30769230769232,5000.0,70.26923076923077,4.1923076923076925,0.0,7808.461538461538,2876.923076923077,26,0
PRV51180,No,2.0,2.0,23500.0,47000.0,1.5,2.0,7.0,127.0,84.0,371.9685039370079,47240.0,74.22093023255815,4.255813953488372,0.0,2649.8837209302324,1993.953488372093,86,0
PRV51181,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,215.0,2150.0,77.4,4.7,0.1,11294.0,1753.0,10,0
PRV51183,No,41.0,41.0,8214.634146341463,336800.0,4.658536585365853,28.0,7.926829268292683,72.0,65.0,263.75,18990.0,72.6952380952381,4.542857142857143,0.009523809523809525,8896.0,2020.6666666666667,105,0
PRV51185,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,198.75,1590.0,72.75,3.875,0.0,1805.0,1481.25,8,0
PRV51186,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,50.0,100.0,74.5,3.0,0.0,0.0,140.0,2,0
PRV51189,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,51.0,156.07142857142858,8740.0,74.84313725490196,3.7058823529411766,0.0,2995.6862745098038,1643.137254901961,51,0
PRV51190,No,3.0,3.0,8000.0,24000.0,3.6666666666666665,5.0,7.666666666666667,63.0,61.0,243.015873015873,15310.0,73.265625,4.734375,0.0,2920.3125,1964.84375,64,0
PRV51191,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,30.0,343.4375,10990.0,70.36666666666666,3.6666666666666665,0.0,3442.0,2771.6666666666665,30,0
PRV51194,No,2.0,2.0,9000.0,18000.0,3.0,5.0,8.5,7.0,7.0,77.14285714285714,540.0,72.44444444444444,3.5555555555555554,0.0,3560.0,1135.5555555555557,9,0
PRV51196,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,432.0,273.69444444444446,197060.0,74.12037037037037,3.900462962962963,0.004629629629629629,3865.0925925925926,1796.0648148148148,432,0
PRV51198,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,60.0,360.0,77.66666666666667,2.6666666666666665,0.0,4723.333333333333,966.6666666666666,3,0
PRV51200,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,232.6315789473684,4420.0,71.5625,4.25,0.0,2337.5,1498.125,16,0
PRV51201,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,41.0,236.88888888888889,10660.0,73.48780487804878,4.170731707317073,0.0,7454.634146341464,2500.243902439024,41,0
PRV51202,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,417.5,5010.0,70.08333333333333,4.166666666666667,0.0,5002.5,7299.166666666667,12,0
PRV51203,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,730.4761904761905,15340.0,66.1,4.1,0.0,4290.0,2948.5,20,0
PRV51204,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,398.0,310.9819639278557,155180.0,73.06532663316582,4.0201005025125625,0.007537688442211055,4055.778894472362,2011.0552763819096,398,0
PRV51205,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,466.0,4660.0,74.9,4.3,0.0,4000.0,3035.0,10,0
PRV51206,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,156.0,1560.0,74.6,4.7,0.0,13962.0,1857.0,10,0
PRV51207,No,3.0,3.0,17000.0,51000.0,14.0,35.0,7.666666666666667,0.0,0.0,0.0,0.0,69.66666666666667,4.333333333333333,0.0,47493.333333333336,583.3333333333334,3,0
PRV51209,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,235.95238095238096,9910.0,74.44736842105263,4.368421052631579,0.0,2761.842105263158,2155.5263157894738,38,0
PRV51210,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,321.1111111111111,2890.0,80.66666666666667,3.4444444444444446,0.0,1351.111111111111,2210.0,9,0
PRV51211,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,50.0,100.0,70.5,4.0,0.0,0.0,1390.0,2,0
PRV51212,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,417.3333333333333,6260.0,71.66666666666667,5.066666666666666,0.0,6700.0,2342.0,15,0
PRV51213,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,25.0,50.0,73.5,3.5,0.0,0.0,1140.0,2,0
PRV51214,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,400.0,3200.0,70.125,4.375,0.0,6503.75,1577.5,8,0
PRV51215,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,161.0,1610.0,80.8,4.1,0.0,5420.0,3785.0,10,0
PRV51216,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,66.0,219.1549295774648,15560.0,73.46969696969697,4.2272727272727275,0.015151515151515152,4233.181818181818,3596.060606060606,66,0
PRV51217,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,586.0,2930.0,71.0,3.4,0.0,0.0,5594.0,5,0
PRV51218,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,74.28571428571429,520.0,63.0,3.4285714285714284,0.0,585.7142857142857,511.42857142857144,7,0
PRV51219,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,666.25,5330.0,71.25,4.375,0.0,390.0,1485.0,8,0
PRV51221,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,70.0,80.0,5.0,0.0,0.0,240.0,1,0
PRV51222,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,172.0,860.0,78.66666666666667,2.3333333333333335,0.0,13666.666666666666,1430.0,3,0
PRV51224,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,447.14285714285717,3130.0,76.14285714285714,4.0,0.0,2828.5714285714284,1711.4285714285713,7,0
PRV51225,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,148.75,1190.0,74.125,3.375,0.0,4530.0,1111.25,8,0
PRV51226,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,371.5,7430.0,75.63157894736842,3.8421052631578947,0.0,1073.6842105263158,1491.578947368421,19,0
PRV51228,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,86.0,430.0,69.4,2.8,0.0,10248.0,456.0,5,0
PRV51229,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,44.0,264.0425531914894,12410.0,72.38636363636364,3.840909090909091,0.0,2490.2272727272725,1238.6363636363637,44,0
PRV51230,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,416.3333333333333,12490.0,70.36666666666666,4.8,0.0,7698.0,2307.6666666666665,30,0
PRV51231,No,2.0,2.0,8000.0,16000.0,9.5,17.0,7.5,0.0,0.0,0.0,0.0,69.5,5.5,0.0,28000.0,1895.0,2,0
PRV51232,No,1.0,1.0,26000.0,26000.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,90.0,7.0,0.0,38360.0,3990.0,1,0
PRV51233,No,3.0,3.0,9000.0,27000.0,4.333333333333333,6.0,5.666666666666667,0.0,0.0,0.0,0.0,67.66666666666667,3.3333333333333335,0.0,12673.333333333334,623.3333333333334,3,0
PRV51234,No,5.0,5.0,5800.0,29000.0,8.2,20.0,8.6,0.0,0.0,0.0,0.0,71.2,3.6,0.0,10802.0,850.0,5,0
PRV51235,No,2.0,2.0,5000.0,10000.0,2.5,3.0,6.5,0.0,0.0,0.0,0.0,54.5,5.0,0.0,31400.0,220.0,2,0
PRV51236,No,1.0,1.0,12000.0,12000.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,36.0,4.0,0.0,12100.0,150.0,1,0
PRV51237,No,1.0,1.0,19000.0,19000.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,90.0,7.0,0.0,32000.0,17640.0,1,0
PRV51238,No,8.0,8.0,16500.0,132000.0,13.625,35.0,8.875,0.0,0.0,0.0,0.0,73.875,6.375,0.0,28575.0,1385.0,8,0
PRV51239,No,1.0,1.0,5000.0,5000.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,82.0,4.0,0.0,5000.0,0.0,1,0
PRV51240,No,11.0,11.0,7363.636363636364,81000.0,5.545454545454546,18.0,8.0,49.0,29.0,265.7142857142857,13020.0,73.76315789473684,4.078947368421052,0.0,7239.473684210527,1476.578947368421,38,0
PRV51241,No,10.0,9.0,7800.0,78000.0,6.8,35.0,8.3,50.0,38.0,244.2,12210.0,73.19148936170212,5.042553191489362,0.0,6958.936170212766,1494.8936170212767,47,0
PRV51242,Yes,11.0,10.0,8000.0,88000.0,5.545454545454546,35.0,7.909090909090909,100.0,79.0,292.0,29200.0,72.28735632183908,4.482758620689655,0.011494252873563218,5480.3448275862065,2281.3793103448274,87,1
PRV51243,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,15.0,175.83333333333334,6330.0,74.8,3.8,0.06666666666666667,1866.6666666666667,1120.6666666666667,15,0
PRV51244,Yes,200.0,166.0,8980.5,1796100.0,5.885,35.0,8.115,1215.0,587.0,294.559670781893,357890.0,71.57966616084977,4.034901365705615,0.009104704097116844,5137.31411229135,1457.6934749620636,659,1
PRV51245,No,4.0,4.0,5000.0,20000.0,2.75,4.0,9.0,169.0,55.0,376.50887573964496,63630.0,71.32758620689656,4.206896551724138,0.0,4913.793103448276,2062.9310344827586,58,0
PRV51247,No,10.0,7.0,7400.0,74000.0,3.8,13.0,8.2,24.0,19.0,93.33333333333333,2240.0,73.88461538461539,4.153846153846154,0.0,4297.307692307692,1294.2307692307693,26,0
PRV51248,No,1.0,1.0,23000.0,23000.0,6.0,6.0,9.0,1.0,1.0,500.0,500.0,83.5,6.5,0.0,29540.0,550.0,2,0
PRV51249,Yes,51.0,40.0,9921.56862745098,506000.0,7.294117647058823,35.0,7.490196078431373,75.0,66.0,204.4,15330.0,72.94059405940594,4.257425742574258,0.0,6687.821782178218,1470.2970297029703,101,1
PRV51250,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,71.0,265.4117647058824,22560.0,70.94366197183099,3.8732394366197185,0.014084507042253521,3447.042253521127,2113.0985915492956,71,0
PRV51251,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,326.3636363636364,3590.0,70.3,4.8,0.0,3998.0,1554.0,10,0
PRV51252,No,18.0,18.0,7888.888888888889,142000.0,4.111111111111111,17.0,7.388888888888889,69.0,60.0,187.3913043478261,12930.0,70.19736842105263,4.473684210526316,0.013157894736842105,5867.236842105263,1538.5526315789473,76,0
PRV51253,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,76.0,255.76470588235293,21740.0,72.02631578947368,4.618421052631579,0.0,5219.605263157895,2508.0263157894738,76,0
PRV51255,No,2.0,2.0,5500.0,11000.0,5.0,8.0,6.5,72.0,61.0,410.69444444444446,29570.0,72.75806451612904,4.354838709677419,0.0,6138.709677419355,1995.967741935484,62,0
PRV51256,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,80.0,405.7894736842105,38550.0,72.3625,4.2375,0.0125,3955.625,1861.875,80,0
PRV51258,No,8.0,7.0,12250.0,98000.0,4.5,7.0,8.125,6.0,6.0,276.6666666666667,1660.0,75.66666666666667,5.083333333333333,0.0,8245.0,1374.1666666666667,12,0
PRV51259,No,4.0,3.0,37500.0,150000.0,6.25,15.0,7.25,17.0,16.0,115.29411764705883,1960.0,77.78947368421052,4.157894736842105,0.0,12475.78947368421,2937.8947368421054,19,0
PRV51260,No,3.0,3.0,26000.0,78000.0,8.666666666666666,19.0,9.0,59.0,52.0,243.89830508474577,14390.0,68.27272727272727,4.381818181818182,0.0,5114.0,2212.0,55,0
PRV51261,No,26.0,25.0,9423.076923076924,245000.0,5.576923076923077,29.0,7.230769230769231,116.0,101.0,216.98275862068965,25170.0,71.8780487804878,4.691056910569106,0.008130081300813009,8049.1869918699185,2280.4065040650407,123,0
PRV51262,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,52.0,271.1666666666667,16270.0,73.57692307692308,4.826923076923077,0.0,5167.5,2044.0384615384614,52,0
PRV51263,Yes,18.0,15.0,11666.666666666666,210000.0,9.166666666666666,31.0,8.5,26.0,25.0,314.2307692307692,8170.0,71.51351351351352,4.378378378378378,0.0,8303.243243243243,1326.2162162162163,37,1
PRV51264,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,35.0,135.12820512820514,5270.0,73.08571428571429,3.9714285714285715,0.0,2215.714285714286,1810.0,35,0
PRV51265,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,84.0,286.0625,45770.0,69.89285714285714,3.857142857142857,0.011904761904761904,3070.3571428571427,2083.809523809524,84,0
PRV51266,No,10.0,10.0,7830.0,78300.0,6.9,18.0,7.1,82.0,72.0,300.0,24600.0,74.39024390243902,4.560975609756097,0.0,3608.170731707317,1600.0,82,0
PRV51267,No,2.0,2.0,4500.0,9000.0,3.0,4.0,9.0,12.0,12.0,322.5,3870.0,76.0,5.0,0.0,6725.714285714285,910.0,14,0
PRV51271,No,2.0,2.0,8500.0,17000.0,4.0,7.0,9.5,121.0,89.0,216.36363636363637,26180.0,73.58888888888889,4.1,0.0,2508.1111111111113,1696.0,90,0
PRV51272,No,2.0,2.0,11000.0,22000.0,3.0,4.0,10.0,77.0,29.0,373.5064935064935,28760.0,72.7741935483871,4.645161290322581,0.0,4208.064516129032,2617.4193548387098,31,0
PRV51273,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,387.0,237.50452079566003,131340.0,72.31266149870801,4.222222222222222,0.002583979328165375,4129.018087855297,1826.795865633075,387,0
PRV51274,No,10.0,10.0,16500.0,165000.0,3.6,9.0,8.1,48.0,39.0,223.33333333333334,10720.0,75.91666666666667,3.9583333333333335,0.020833333333333332,7021.041666666667,1219.1666666666667,48,0
PRV51276,No,14.0,12.0,8285.714285714286,116000.0,4.357142857142857,16.0,8.071428571428571,53.0,49.0,339.24528301886795,17980.0,68.4,4.116666666666666,0.0,6902.833333333333,1616.0,60,0
PRV51277,No,10.0,10.0,12100.0,121000.0,5.0,13.0,8.5,49.0,46.0,412.0408163265306,20190.0,71.27777777777777,4.574074074074074,0.0,7477.037037037037,2521.1111111111113,54,0
PRV51279,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,186.0,267.14285714285717,59840.0,70.45698924731182,4.290322580645161,0.0,4140.376344086021,1697.7956989247311,186,0
PRV51280,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,34.0,519.2307692307693,20250.0,75.23529411764706,3.823529411764706,0.058823529411764705,1627.0588235294117,3251.470588235294,34,0
PRV51281,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,200.0,345.44401544401546,89470.0,71.155,3.99,0.01,2573.1,1873.05,200,0
PRV51282,No,8.0,8.0,8250.0,66000.0,3.625,5.0,8.25,51.0,43.0,222.15686274509804,11330.0,72.45098039215686,4.568627450980392,0.0,6706.470588235294,1702.9411764705883,51,0
PRV51284,No,17.0,17.0,10705.882352941177,182000.0,5.764705882352941,21.0,8.352941176470589,360.0,218.0,271.8333333333333,97860.0,71.85201793721973,4.017937219730942,0.0,3723.8565022421526,1488.9686098654709,223,0
PRV51285,No,15.0,13.0,10733.333333333334,161000.0,7.333333333333333,19.0,7.733333333333333,153.0,98.0,229.54248366013073,35120.0,71.97247706422019,4.36697247706422,0.009174311926605505,4091.651376146789,1693.7614678899083,109,0
PRV51286,No,15.0,12.0,9066.666666666666,136000.0,5.2,11.0,7.933333333333334,55.0,51.0,166.72727272727272,9170.0,75.48387096774194,4.645161290322581,0.0,8229.516129032258,1199.3548387096773,62,0
PRV51287,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,46.0,329.4871794871795,25700.0,73.95652173913044,4.326086956521739,0.0,5902.391304347826,1816.0869565217392,46,0
PRV51288,No,3.0,3.0,12333.333333333334,37000.0,3.3333333333333335,5.0,7.666666666666667,5.0,5.0,72.0,360.0,74.0,3.75,0.0,17308.75,3508.75,8,0
PRV51289,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,38.0,503.2608695652174,46300.0,75.13157894736842,5.105263157894737,0.02631578947368421,1839.4736842105262,2207.6315789473683,38,0
PRV51290,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,81.0,132.65486725663717,14990.0,74.64197530864197,4.08641975308642,0.012345679012345678,2703.2098765432097,979.7530864197531,81,0
PRV51292,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,180.45454545454547,3970.0,69.25,3.875,0.0625,1750.0,1417.5,16,0
PRV51293,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,64.0,240.9090909090909,21200.0,69.59375,3.921875,0.0,3414.6875,1531.25,64,0
PRV51295,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,278.57142857142856,1950.0,66.66666666666667,4.5,0.0,3833.3333333333335,1348.3333333333333,6,0
PRV51296,No,3.0,3.0,11000.0,33000.0,11.666666666666666,25.0,7.0,27.0,24.0,208.5185185185185,5630.0,75.07407407407408,4.222222222222222,0.037037037037037035,3679.6296296296296,1858.5185185185185,27,0
PRV51297,No,5.0,4.0,10200.0,51000.0,2.6,4.0,8.2,65.0,44.0,401.38461538461536,26090.0,72.6304347826087,4.434782608695652,0.021739130434782608,5077.608695652174,2645.217391304348,46,0
PRV51298,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,53.0,311.2,31120.0,71.58490566037736,3.5660377358490565,0.03773584905660377,4465.2830188679245,1889.0566037735848,53,0
PRV51299,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,27.0,168.3783783783784,6230.0,67.81481481481481,4.666666666666667,0.0,4984.814814814815,1391.4814814814815,27,0
PRV51300,No,7.0,5.0,13285.714285714286,93000.0,3.5714285714285716,9.0,8.428571428571429,45.0,29.0,323.1111111111111,14540.0,70.3125,4.4375,0.0,6716.25,1681.5625,32,0
PRV51301,No,6.0,6.0,18000.0,108000.0,9.666666666666666,28.0,9.5,106.0,59.0,272.7358490566038,28910.0,72.03174603174604,4.253968253968254,0.0,5964.920634920635,1761.2698412698412,63,0
PRV51302,No,10.0,10.0,7600.0,76000.0,3.9,7.0,8.3,33.0,24.0,142.72727272727272,4710.0,73.32352941176471,4.147058823529412,0.08823529411764706,3827.6470588235293,1509.1176470588234,34,0
PRV51303,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,49.0,388.2795698924731,36110.0,72.36734693877551,4.551020408163265,0.02040816326530612,5620.408163265306,2320.0,49,0
PRV51304,No,2.0,2.0,14000.0,28000.0,4.0,7.0,7.0,49.0,38.0,231.6326530612245,11350.0,72.2051282051282,3.923076923076923,0.02564102564102564,5274.358974358975,1782.5641025641025,39,0
PRV51305,No,11.0,9.0,8909.09090909091,98000.0,6.2727272727272725,20.0,7.454545454545454,38.0,23.0,405.2631578947368,15400.0,73.62068965517241,4.413793103448276,0.034482758620689655,3951.0344827586205,1526.2068965517242,29,0
PRV51306,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,217.64705882352942,3700.0,72.92307692307692,3.769230769230769,0.0,8980.0,1308.4615384615386,13,0
PRV51307,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,21.0,187.56756756756758,6940.0,73.76190476190476,4.238095238095238,0.09523809523809523,721.9047619047619,1472.857142857143,21,0
PRV51308,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,394.0,13790.0,68.6774193548387,3.7419354838709675,0.06451612903225806,3580.967741935484,2025.8064516129032,31,0
PRV51309,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,210.55555555555554,3790.0,75.82352941176471,5.0588235294117645,0.0,4764.705882352941,1372.3529411764705,17,0
PRV51311,No,3.0,3.0,4333.333333333333,13000.0,4.0,5.0,6.0,18.0,15.0,167.22222222222223,3010.0,73.61111111111111,4.0,0.05555555555555555,2452.777777777778,1925.5555555555557,18,0
PRV51312,No,4.0,3.0,4750.0,19000.0,4.25,9.0,9.25,42.0,26.0,233.0952380952381,9790.0,76.0,4.793103448275862,0.034482758620689655,1867.2413793103449,1756.551724137931,29,0
PRV51313,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,261.57894736842104,4970.0,65.4375,4.375,0.0,6012.5,1961.875,16,0
PRV51314,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,215.33333333333334,6460.0,71.95,3.95,0.0,1150.0,1361.0,20,0
PRV51315,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,22.0,153.40425531914894,7210.0,74.45454545454545,3.909090909090909,0.09090909090909091,2445.4545454545455,1088.1818181818182,22,0
PRV51316,No,3.0,3.0,7000.0,21000.0,9.333333333333334,19.0,9.333333333333334,0.0,0.0,0.0,0.0,79.0,3.0,0.0,7093.333333333333,276.6666666666667,3,0
PRV51318,No,3.0,3.0,4333.333333333333,13000.0,3.6666666666666665,6.0,7.333333333333333,0.0,0.0,0.0,0.0,79.0,7.333333333333333,0.0,7040.0,1163.3333333333333,3,0
PRV51322,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,70.83333333333333,850.0,70.0,3.6363636363636362,0.0,1181.8181818181818,2550.0,11,0
PRV51323,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,32.0,274.4736842105263,20860.0,70.84375,3.15625,0.0,884.375,1468.125,32,0
PRV51324,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,25.0,333.2142857142857,9330.0,71.64,4.24,0.0,9100.0,1926.0,25,0
PRV51325,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,1009.3333333333334,15140.0,73.8,4.6,0.0,33664.0,5996.0,5,0
PRV51326,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,22.0,318.1818181818182,14000.0,67.9090909090909,3.3636363636363638,0.0,2363.6363636363635,1442.7272727272727,22,0
PRV51327,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,27.0,219.26829268292684,8990.0,73.22222222222223,3.259259259259259,0.0,877.7777777777778,1841.111111111111,27,0
PRV51328,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,78.57142857142857,550.0,71.8,2.0,0.0,0.0,962.0,5,0
PRV51329,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,28.0,261.6216216216216,19360.0,69.32142857142857,3.6785714285714284,0.03571428571428571,1507.142857142857,1617.5,28,0
PRV51330,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,200.52631578947367,3810.0,72.66666666666667,3.888888888888889,0.0,444.44444444444446,1051.111111111111,9,0
PRV51331,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,64.0,320.0,75.25,6.25,0.0,5000.0,640.0,4,0
PRV51334,No,2.0,2.0,7500.0,15000.0,4.5,6.0,9.5,0.0,0.0,0.0,0.0,56.5,2.5,0.0,8100.0,1550.0,2,0
PRV51335,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,92.0,324.50704225352115,46080.0,74.53260869565217,4.021739130434782,0.010869565217391304,5176.739130434783,1581.5217391304348,92,0
PRV51336,No,10.0,10.0,11600.0,116000.0,5.9,17.0,8.0,59.0,59.0,227.96610169491527,13450.0,71.7536231884058,4.536231884057971,0.028985507246376812,5658.260869565217,2166.521739130435,69,0
PRV51337,Yes,40.0,37.0,8750.0,350000.0,5.075,35.0,8.2,128.0,120.0,227.34375,29100.0,73.20645161290322,4.509677419354839,0.025806451612903226,6206.451612903225,2195.7419354838707,155,1
PRV51338,Yes,7.0,7.0,10428.57142857143,73000.0,5.428571428571429,21.0,8.285714285714286,121.0,118.0,337.68595041322317,40860.0,75.54838709677419,4.483870967741935,0.008064516129032258,4976.290322580645,2084.7580645161293,124,1
PRV51340,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,141.0,286.158940397351,43210.0,74.77304964539007,4.595744680851064,0.0,4065.9574468085107,2551.3475177304963,141,0
PRV51341,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,70.0,204.64788732394365,14530.0,74.08571428571429,3.6714285714285713,0.014285714285714285,4637.428571428572,2792.714285714286,70,0
PRV51342,No,28.0,28.0,11392.857142857143,319000.0,6.178571428571429,20.0,8.25,179.0,154.0,211.0614525139665,37780.0,75.39106145251397,4.430167597765363,0.027932960893854747,4585.474860335195,2264.3575418994415,179,0
PRV51344,No,2.0,2.0,9500.0,19000.0,6.0,8.0,9.0,31.0,31.0,233.8709677419355,7250.0,73.78787878787878,4.0,0.0,2932.7272727272725,2906.6666666666665,33,0
PRV51345,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,47.0,308.57142857142856,15120.0,72.0,4.404255319148936,0.0,5890.851063829788,3133.191489361702,47,0
PRV51346,No,5.0,5.0,8200.0,41000.0,4.2,12.0,8.2,261.0,241.0,243.25670498084293,63490.0,73.79268292682927,4.585365853658536,0.012195121951219513,4626.138211382114,2155.8536585365855,246,0
PRV51347,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2067.0,947.0,288.7760038703435,596900.0,73.4857444561774,3.949313621964097,0.013727560718057022,3379.904963041183,1615.8606124604012,947,1
PRV51348,No,19.0,19.0,7684.210526315789,146000.0,4.526315789473684,17.0,8.578947368421053,36.0,36.0,175.83333333333334,6330.0,74.9074074074074,5.185185185185185,0.0,9672.407407407407,2577.037037037037,54,0
PRV51349,No,5.0,5.0,7400.0,37000.0,12.2,35.0,8.6,25.0,23.0,139.2,3480.0,76.46428571428571,4.642857142857143,0.0,4421.785714285715,1381.0714285714287,28,0
PRV51350,No,21.0,20.0,6761.9047619047615,142000.0,4.476190476190476,11.0,7.380952380952381,218.0,212.0,327.43119266055044,71380.0,75.46120689655173,4.616379310344827,0.004310344827586207,4105.043103448276,2310.905172413793,232,0
PRV51351,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,338.75,10840.0,76.03125,4.71875,0.0,9223.75,2482.8125,32,0
PRV51352,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1475.0,5900.0,85.0,3.0,0.0,750.0,4315.0,4,0
PRV51353,No,5.0,5.0,10000.0,50000.0,5.4,13.0,7.4,13.0,12.0,93.07692307692308,1210.0,70.47058823529412,4.0588235294117645,0.0,6768.235294117647,1315.2941176470588,17,0
